transmitting,holding,state,prob,rate
5,12,c,2.733164997680736e-11,6
5,13,c,7.234859794117148e-12,6
5,14,c,1.915091296875453e-12,6
5,15,c,5.069572708268954e-13,6
5,16,c,1.3415652222209962e-13,6
5,17,c,3.5519278016320384e-14,6
5,18,c,9.41515914982139e-15,6
5,19,c,2.512260758040681e-15,6
5,20,c,6.69984426553312e-16,6
5,21,c,1.1877604206168152e-16,6
5,22,c,7.410691255527874e-17,6
5,23,c,1.360843133058759e-17,6
5,24,c,0,6
5,25,c,0,6
5,26,c,0,6
5,27,c,0,6
5,28,c,0,6
5,29,c,0,6
5,30,c,6.964304892324857e-18,6
5,31,c,0,6
5,32,c,2.6274962023828397e-18,6
5,33,c,0,6
5,34,c,0,6
5,35,c,1.0215217343886862e-18,6
5,36,c,0,6
5,37,c,8.536398042428839e-18,6
5,38,c,0,6
5,39,c,0,6
5,40,c,0,6
5,41,c,0,6
5,42,c,0,6
5,43,c,0,6
5,44,c,6.693254349203481e-18,6
5,45,c,0,6
5,46,c,0,6
5,47,c,0,6
5,48,c,0,6
5,49,c,0,6
5,50,c,5.0101998830091865e-18,6
6,0,c,6.113283633196048e-05,6
6,1,c,1.6182197584632685e-05,6
6,2,c,4.283516590748814e-06,6
6,3,c,1.133870371248127e-06,6
6,4,c,3.0014171568819533e-07,6
6,5,c,7.944916079759509e-08,6
6,6,c,2.1030629236795183e-08,6
6,7,c,5.566923054924976e-09,6
6,8,c,1.4735950693312784e-09,6
6,9,c,3.9006870521337455e-10,6
6,10,c,1.0325325882028956e-10,6
6,11,c,2.7331821280750614e-11,6
6,12,c,7.234816057570916e-12,6
6,13,c,1.9151177514084615e-12,6
6,14,c,5.069256121234588e-13,6
6,15,c,1.3420813024550993e-13,6
6,16,c,3.548761931288381e-14,6
6,17,c,9.401281362013576e-15,6
6,18,c,2.5018524171848203e-15,6
6,19,c,6.812601291471612e-16,6
6,20,c,1.851292150177944e-16,6
6,21,c,0,6
6,22,c,3.9846123904736797e-17,6
6,23,c,4.284292647212251e-18,6
6,24,c,0,6
6,25,c,0,6
6,26,c,0,6
6,27,c,0,6
6,28,c,0,6
6,29,c,0,6
6,30,c,6.5306240233306556e-18,6
6,31,c,0,6
6,32,c,3.0611770713770414e-18,6
6,33,c,0,6
6,34,c,0,6
6,35,c,1.238362168885787e-18,6
6,36,c,0,6
6,37,c,8.75323847692594e-18,6
6,38,c,0,6
6,39,c,0,6
6,40,c,0,6
6,41,c,0,6
6,42,c,0,6
6,43,c,0,6
6,44,c,6.693254349203481e-18,6
6,45,c,0,6
6,46,c,0,6
6,47,c,0,6
6,48,c,0,6
6,49,c,0,6
6,50,c,5.0101998830091865e-18,6
7,0,c,1.6182217681522115e-05,6
7,1,c,4.283521910522503e-06,6
7,2,c,1.1338717794289905e-06,6
7,3,c,3.0014208843863695e-07,6
7,4,c,7.94492594912178e-08,6
7,5,c,2.103065536173073e-08,6
7,6,c,5.56692994871607e-09,6
7,7,c,1.4735969098728864e-09,6
7,8,c,3.900691545067548e-10,6
7,9,c,1.0325344270097802e-10,6
7,10,c,2.7331684237596012e-11,6
7,11,c,7.234959605938553e-12,6
7,12,c,1.915067075968326e-12,6
7,13,c,5.069507656138604e-13,6
7,14,c,1.3417690522294235e-13,6
7,15,c,3.5540094698032106e-14,6
7,16,c,9.369622658577e-15,6
7,17,c,2.4871072676390174e-15,6
7,18,c,6.712854691602946e-16,6
7,19,c,1.9727227934963204e-16,6
7,20,c,5.762703953349907e-17,6
7,21,c,0,6
7,22,c,3.073882565585856e-17,6
7,23,c,2.1158883022412422e-18,6
7,24,c,0,6
7,25,c,0,6
7,26,c,0,6
7,27,c,0,6
7,28,c,0,6
7,29,c,0,6
7,30,c,6.5306240233306556e-18,6
7,31,c,0,6
7,32,c,2.6274962023828397e-18,6
7,33,c,0,6
7,34,c,0,6
7,35,c,1.455202603382888e-18,6
7,36,c,0,6
7,37,c,8.97007891142304e-18,6
7,38,c,0,6
7,39,c,0,6
7,40,c,0,6
7,41,c,0,6
7,42,c,0,6
7,43,c,0,6
7,44,c,6.4764139147063804e-18,6
7,45,c,0,6
7,46,c,0,6
7,47,c,0,6
7,48,c,0,6
7,49,c,0,6
7,50,c,5.0101998830091865e-18,6
8,0,c,4.283527230121431e-06,6
8,1,c,1.1338731875643049e-06,6
8,2,c,3.00142461192548e-07,6
8,3,c,7.944935816228912e-08,6
8,4,c,2.1030681504013514e-08,6
8,5,c,5.566936871997462e-09,6
8,6,c,1.4735987209241953e-09,6
8,7,c,3.900696489029455e-10,6
8,8,c,1.0325353637604572e-10,6
8,9,c,2.7331774443216763e-11,6
8,10,c,7.2347982766552874e-12,6
8,11,c,1.9152045528037973e-12,6
8,12,c,5.068974880885111e-13,6
8,13,c,1.3420119135160603e-13,6
8,14,c,3.5507134951988546e-14,6
8,15,c,9.420797001118315e-15,6
8,16,c,2.455882245071435e-15,6
8,17,c,6.574076813524801e-16,6
8,18,c,1.872976193627654e-16,6
8,19,c,6.933642299634252e-17,6
8,20,c,2.336625088295713e-17,6
8,21,c,0,6
8,22,c,2.813674044189335e-17,6
8,23,c,1.2485265642528387e-18,6
8,24,c,0,6
8,25,c,0,6
8,26,c,0,6
8,27,c,0,6
8,28,c,0,6
8,29,c,0,6
8,30,c,6.964304892324857e-18,6
8,31,c,0,6
8,32,c,2.6274962023828397e-18,6
8,33,c,0,6
8,34,c,0,6
8,35,c,1.238362168885787e-18,6
8,36,c,0,6
8,37,c,8.97007891142304e-18,6
8,38,c,0,6
8,39,c,0,6
8,40,c,0,6
8,41,c,0,6
8,42,c,0,6
8,43,c,0,6
8,44,c,6.693254349203481e-18,6
8,45,c,0,6
8,46,c,0,6
8,47,c,0,6
8,48,c,0,6
8,49,c,0,6
8,50,c,4.576519014014985e-18,6
9,0,c,1.1338745958475172e-06,6
9,1,c,3.001428339963197e-07,6
9,2,c,7.944945685417711e-08,6
9,3,c,2.1030707623744892e-08,6
9,4,c,5.566943807421919e-09,6
9,5,c,1.4736005579963564e-09,6
9,6,c,3.900701155435605e-10,6
9,7,c,1.0325367688864727e-10,6
9,8,c,2.7331774443216763e-11,6
9,9,c,7.2348676655943265e-12,6
9,10,c,1.9150397540735795e-12,6
9,11,c,5.070358322857202e-13,6
9,12,c,1.3414531174104271e-13,6
9,13,c,3.553098739978323e-14,6
9,14,c,9.38827093594375e-15,6
9,15,c,2.5083576302197333e-15,6
9,16,c,6.287847439988628e-16,6
9,17,c,1.7168510807897414e-16,6
9,18,c,5.892808214048167e-17,6
9,19,c,3.550931521479478e-17,6
9,20,c,1.4258952634078892e-17,6
9,21,c,0,6
9,22,c,2.813674044189335e-17,6
9,23,c,1.8990478677441414e-18,6
9,24,c,0,6
9,25,c,0,6
9,26,c,0,6
9,27,c,0,6
9,28,c,0,6
9,29,c,0,6
9,30,c,6.964304892324857e-18,6
9,31,c,0,6
9,32,c,2.193815333388638e-18,6
9,33,c,0,6
9,34,c,0,6
9,35,c,1.0215217343886862e-18,6
9,36,c,0,6
9,37,c,8.97007891142304e-18,6
9,38,c,0,6
9,39,c,0,6
9,40,c,0,6
9,41,c,0,6
9,42,c,0,6
9,43,c,0,6
9,44,c,6.4764139147063804e-18,6
9,45,c,0,6
9,46,c,0,6
9,47,c,0,6
9,48,c,0,6
9,49,c,0,6
9,50,c,5.0101998830091865e-18,6
10,0,c,3.0014320671206685e-07,6
10,1,c,1.588992093667918e-07,6
10,2,c,6.309227948638149e-08,6
10,3,c,2.2267844240852562e-08,6
10,4,c,7.368030160397964e-09,6
10,5,c,2.3404308235492545e-09,6
10,6,c,7.227789742709424e-10,6
10,7,c,2.1865530437877766e-10,6
10,8,c,6.511397195271173e-11,6
10,9,c,1.915099547230469e-11,6
10,10,c,5.57595854441161e-12,6
10,11,c,1.610215879598411e-12,6
10,12,c,4.615283976595517e-13,6
10,13,c,1.314732616056343e-13,6
10,14,c,3.706310482994154e-14,6
10,15,c,1.0299791042571362e-14,6
10,16,c,2.5217246571603534e-15,6
10,17,c,5.398030858568513e-16,6
10,18,c,5.074574387000513e-18,6
10,19,c,0,6
10,20,c,0,6
10,21,c,0,6
10,22,c,0,6
10,23,c,0,6
10,24,c,0,6
10,25,c,0,6
10,26,c,0,6
10,27,c,0,6
10,28,c,0,6
10,29,c,0,6
10,30,c,0,6
10,31,c,0,6
10,32,c,0,6
10,33,c,0,6
10,34,c,0,6
10,35,c,0,6
10,36,c,0,6
10,37,c,0,6
10,38,c,0,6
10,39,c,0,6
10,40,c,0,6
10,41,c,0,6
10,42,c,0,6
10,43,c,0,6
10,44,c,1.0803058209281347e-17,6
10,45,c,0,6
10,46,c,0,6
10,47,c,0,6
10,48,c,0,6
10,49,c,0,6
10,50,c,4.793359448512086e-18,6
1,0,t,0.20433334933780184,5
1,1,t,0.047153777302911745,5
1,2,t,0.010881624175095398,5
1,3,t,0.002511140177113852,5
1,4,t,0.0005794929954986173,5
1,5,t,0.00013372894707063213,5
1,6,t,3.0860478769042904e-05,5
1,7,t,7.121637990312699e-06,5
1,8,t,1.6434523924252128e-06,5
1,9,t,3.792576608723288e-07,5
1,10,t,8.75208638969812e-08,5
1,11,t,2.0197091510179768e-08,5
1,12,t,4.660860036547817e-09,5
1,13,t,1.0755814541935896e-09,5
1,14,t,2.4821071369787533e-10,5
1,15,t,5.7279282008546864e-11,5
1,16,t,1.321823856628517e-11,5
1,17,t,3.0503806911755162e-12,5
1,18,t,7.039581557380294e-13,5
1,19,t,1.6245294700927525e-13,5
1,20,t,3.74734931399192e-14,5
1,21,t,8.611597627486076e-15,5
1,22,t,2.009890599221839e-15,5
1,23,t,3.6529142883288956e-16,5
1,24,t,1.117778558514665e-16,5
1,25,t,0,5
1,26,t,2.9595331177065254e-17,5
1,27,t,0,5
1,28,t,0,5
1,29,t,1.1163894244811678e-17,5
1,30,t,1.3549139024279788e-17,5
1,31,t,1.6151224238245e-17,5
1,32,t,0,5
1,33,t,8.805754519655706e-18,5
1,34,t,0,5
1,35,t,0,5
1,36,t,0,5
1,37,t,0,5
1,38,t,0,5
1,39,t,6.6204095157396115e-18,5
1,40,t,0,5
1,41,t,0,5
1,42,t,0,5
1,43,t,3.835365185167472e-18,5
1,44,t,0,5
1,45,t,0,5
1,46,t,0,5
1,47,t,0,5
1,48,t,0,5
1,49,t,0,5
1,50,t,0,5
2,0,c,0.008841327472546692,5
2,1,c,0.0020403032008909777,5
2,2,c,0.00047083847583853525,5
2,3,c,0.00010865486572438475,5
2,4,c,2.507416120685387e-05,5
2,5,c,5.786335991739103e-06,5
2,6,c,1.33530625141525e-06,5
2,7,c,3.0814712230712325e-07,5
2,8,c,7.111076490723976e-08,5
2,9,c,1.641015120717202e-08,5
2,10,c,3.786952075360486e-09,5
2,11,c,8.739108678020656e-10,5
2,12,c,2.0167136025268305e-10,5
2,13,c,4.653947582874767e-11,5
2,14,c,1.0739833498305809e-11,5
2,15,c,2.4784063656338364e-12,5
2,16,c,5.719483013014084e-13,5
2,17,c,1.3196474823811387e-13,5
2,18,c,3.044482729613017e-14,5
2,19,c,7.0143509869804305e-15,5
2,20,c,1.6393102966662937e-15,5
2,21,c,3.5604860531245064e-16,5
2,22,c,1.1123575476522374e-16,5
2,23,c,0,5
2,24,c,0,5
2,25,c,0,5
2,26,c,0,5
2,27,c,0,5
2,28,c,0,5
2,29,c,0,5
2,30,c,0,5
2,31,c,1.9620671190198613e-17,5
2,32,c,0,5
2,33,c,5.336307567702092e-18,5
2,34,c,0,5
2,35,c,0,5
2,36,c,0,5
2,37,c,0,5
2,38,c,0,5
2,39,c,1.1993986533120893e-18,5
2,40,c,0,5
2,41,c,0,5
2,42,c,9.690056916589196e-19,5
2,43,c,0,5
2,44,c,0,5
2,45,c,0,5
2,46,c,0,5
2,47,c,0,5
2,48,c,0,5
2,49,c,0,5
2,50,c,0,5
3,0,c,0.0020403038731315257,5
3,1,c,0.00047083863097140133,5
3,2,c,0.00010865490152417844,5
3,3,c,2.507416946830789e-05,5
3,4,c,5.786337898241836e-06,5
3,5,c,1.3353066913550012e-06,5
3,6,c,3.081472238491619e-07,5
3,7,c,7.11107883346803e-08,5
3,8,c,1.6410156598692584e-08,5
3,9,c,3.786953324361388e-09,5
3,10,c,8.739108920881943e-10,5
3,11,c,2.0167161742543836e-10,5
3,12,c,4.653946160621745e-11,5
3,13,c,1.073987209590315e-11,5
3,14,c,2.4784015951442775e-12,5
3,15,c,5.719331224709936e-13,5
3,16,c,1.3197515657896973e-13,5
3,17,c,3.0445260976999164e-14,5
3,18,c,7.014784667849425e-15,5
3,19,c,1.6037484654087691e-15,5
3,20,c,3.920441174389694e-16,5
3,21,c,6.981923177627747e-17,5
3,22,c,4.7050986154081875e-17,5
3,23,c,0,5
3,24,c,0,5
3,25,c,0,5
3,26,c,0,5
3,27,c,0,5
3,28,c,0,5
3,29,c,0,5
3,30,c,0,5
3,31,c,1.7018585976233402e-17,5
3,32,c,0,5
3,33,c,6.203669305690496e-18,5
3,34,c,0,5
3,35,c,0,5
3,36,c,0,5
3,37,c,0,5
3,38,c,0,5
3,39,c,0,5
3,40,c,0,5
3,41,c,0,5
3,42,c,2.270048298641525e-18,5
3,43,c,0,5
3,44,c,0,5
3,45,c,0,5
3,46,c,0,5
3,47,c,0,5
3,48,c,0,5
3,49,c,0,5
3,50,c,0,5
4,0,c,0.00047083878610258006,5
4,1,c,0.00010865493732425263,5
4,2,c,2.507417772979487e-05,5
4,3,c,5.786339804728957e-06,5
4,4,c,1.3353071313051609e-06,5
4,5,c,3.0814732538252696e-07,5
4,6,c,7.111081176038612e-08,5
4,7,c,1.6410162007560383e-08,5
4,8,c,3.786954559484503e-09,5
4,9,c,8.739111835217382e-10,5
4,10,c,2.0167143007530295e-10,5
4,11,c,4.6539671941438915e-11,5
4,12,c,1.0739837924052958e-11,5
4,13,c,2.478433687528583e-12,5
4,14,c,5.719192446831858e-13,5
4,15,c,1.319764576215767e-13,5
4,16,c,3.044699570047514e-14,5
4,17,c,7.016085710456407e-15,5
4,18,c,1.6080852740987112e-15,5
4,19,c,3.5648228618144484e-16,5
4,20,c,1.03212658688831e-16,5
4,21,c,3.899739689158799e-18,5
4,22,c,3.1872155739284813e-17,5
4,23,c,0,5
4,24,c,0,5
4,25,c,0,5
4,26,c,0,5
4,27,c,0,5
4,28,c,0,5
4,29,c,0,5
4,30,c,0,5
4,31,c,1.7885947714221806e-17,5
4,32,c,0,5
4,33,c,6.203669305690496e-18,5
4,34,c,0,5
4,35,c,0,5
4,36,c,0,5
4,37,c,0,5
4,38,c,0,5
4,39,c,0,5
4,40,c,0,5
4,41,c,0,5
4,42,c,2.270048298641525e-18,5
4,43,c,0,5
4,44,c,0,5
4,45,c,0,5
4,46,c,0,5
4,47,c,0,5
4,48,c,0,5
4,49,c,0,5
4,50,c,0,5
5,0,c,0.00010865497312280425,5
5,1,c,2.507418599161093e-05,5
5,2,c,5.7863417112403644e-06,5
5,3,c,1.3353075712657288e-06,5
5,4,c,3.081474269072184e-07,5
5,5,c,7.111083519476556e-08,5
5,6,c,1.6410167409489287e-08,5
5,7,c,3.786955808485406e-09,5
5,8,c,8.739114576080474e-10,5
5,9,c,2.01671499464242e-10,5
5,10,c,4.653943601904618e-11,5
5,11,c,1.0740037850933565e-11,5
5,12,c,2.478397780954916e-12,5
5,13,c,5.719496023440154e-13,5
5,14,c,1.3196041142942393e-13,5
5,15,c,3.044699570047514e-14,5
5,16,c,7.01738675306339e-15,5
5,17,c,1.6093863167056938e-15,5
5,18,c,3.6081909487138686e-16,5
5,19,c,6.851818916929486e-17,5
5,20,c,3.7293166601712335e-17,5
5,21,c,0,5
5,22,c,2.84027087873312e-17,5
5,23,c,0,5
5,24,c,0,5
5,25,c,0,5
5,26,c,0,5
5,27,c,0,5
5,28,c,0,5
5,29,c,0,5
5,30,c,0,5
5,31,c,1.7018585976233402e-17,5
5,32,c,0,5
5,33,c,6.203669305690496e-18,5
5,34,c,0,5
5,35,c,0,5
5,36,c,0,5
5,37,c,0,5
5,38,c,0,5
5,39,c,0,5
5,40,c,0,5
5,41,c,0,5
5,42,c,2.270048298641525e-18,5
5,43,c,0,5
5,44,c,0,5
5,45,c,0,5
5,46,c,0,5
5,47,c,0,5
5,48,c,0,5
5,49,c,0,5
5,50,c,0,5
6,0,c,2.5074194251795134e-05,5
6,1,c,5.786343618058298e-06,5
6,2,c,1.3353080112419093e-06,5
6,3,c,3.0814752843537927e-07,5
6,4,c,7.111085861873665e-08,5
6,5,c,1.6410172821826532e-08,5
6,6,c,3.786957050547415e-09,5
6,7,c,8.739117455721444e-10,5
6,8,c,2.0167155497539322e-10,5
6,9,c,4.653945336628094e-11,5
6,10,c,1.0739788050753024e-11,5
6,11,c,2.4785942383885704e-12,5
6,12,c,5.719123947277413e-13,5
6,13,c,1.319925038137295e-13,5
6,14,c,3.0433117912667326e-14,5
6,15,c,7.017820433932384e-15,5
6,16,c,1.6102536784436822e-15,5
6,17,c,3.6168645660937526e-16,5
6,18,c,7.285499785923688e-17,5
6,19,c,1.7313353441877899e-18,5
6,20,c,2.168065531792107e-17,5
6,21,c,0,5
6,22,c,2.6667985311354392e-17,5
6,23,c,0,5
6,24,c,0,5
6,25,c,0,5
6,26,c,0,5
6,27,c,0,5
6,28,c,0,5
6,29,c,0,5
6,30,c,0,5
6,31,c,1.7018585976233402e-17,5
6,32,c,0,5
6,33,c,6.203669305690496e-18,5
6,34,c,0,5
6,35,c,0,5
6,36,c,0,5
6,37,c,0,5
6,38,c,0,5
6,39,c,0,5
6,40,c,0,5
6,41,c,0,5
6,42,c,2.270048298641525e-18,5
6,43,c,0,5
6,44,c,0,5
6,45,c,0,5
6,46,c,0,5
6,47,c,0,5
6,48,c,0,5
6,49,c,0,5
6,50,c,0,5
7,0,c,5.78634552331897e-06,5
7,1,c,1.335308451547168e-06,5
7,2,c,3.0814762998435683e-07,5
7,3,c,7.111088204791192e-08,5
7,4,c,1.641017822028599e-08,5
7,5,c,3.786958303017764e-09,5
7,6,c,8.739120300667945e-10,5
7,7,c,2.016716208948853e-10,5
7,8,c,4.6539456835727893e-11,5
7,9,c,1.0739794989646928e-11,5
7,10,c,2.4783409687610778e-12,5
7,11,c,5.721088521613957e-13,5
7,12,c,1.3195356147397948e-13,5
7,13,c,3.046347557349692e-14,5
7,14,c,7.003075284386581e-15,5
7,15,c,1.6106873593126764e-15,5
7,16,c,3.6255381834736367e-16,5
7,17,c,7.285499785923688e-17,5
7,18,c,6.5018249031240094e-18,5
7,19,c,0,5
7,20,c,1.907857010395586e-17,5
7,21,c,0,5
7,22,c,2.6667985311354392e-17,5
7,23,c,0,5
7,24,c,0,5
7,25,c,0,5
7,26,c,0,5
7,27,c,0,5
7,28,c,0,5
7,29,c,0,5
7,30,c,0,5
7,31,c,1.7018585976233402e-17,5
7,32,c,0,5
7,33,c,6.203669305690496e-18,5
7,34,c,0,5
7,35,c,0,5
7,36,c,0,5
7,37,c,0,5
7,38,c,0,5
7,39,c,0,5
7,40,c,0,5
7,41,c,0,5
7,42,c,2.7037291676357267e-18,5
7,43,c,0,5
7,44,c,0,5
7,45,c,0,5
7,46,c,0,5
7,47,c,0,5
7,48,c,0,5
7,49,c,0,5
7,50,c,0,5
8,0,c,1.3353088903003685e-06,5
8,1,c,3.0814773186588207e-07,5
8,2,c,7.111090550310804e-08,5
8,3,c,1.6410183629153787e-08,5
8,4,c,3.786959545079773e-09,5
8,5,c,8.739123215003385e-10,5
8,6,c,2.0167168334493045e-10,5
8,7,c,4.653947244823918e-11,5
8,8,c,1.0739786316029548e-11,5
8,9,c,2.4783444382080297e-12,5
8,10,c,5.718521130869511e-13,5
8,11,c,1.3214828418415788e-13,5
8,12,c,3.0423665872008916e-14,5
8,13,c,7.034300306954164e-15,5
8,14,c,1.5963758906358677e-15,5
8,15,c,3.6342118008535207e-16,5
8,16,c,7.458972133521369e-17,5
8,17,c,6.935505772118211e-18,5
8,18,c,0,5
8,19,c,0,5
8,20,c,1.8211208365967457e-17,5
8,21,c,0,5
8,22,c,2.7101666180348594e-17,5
8,23,c,0,5
8,24,c,0,5
8,25,c,0,5
8,26,c,0,5
8,27,c,0,5
8,28,c,0,5
8,29,c,0,5
8,30,c,0,5
8,31,c,1.7018585976233402e-17,5
8,32,c,0,5
8,33,c,5.769988436696294e-18,5
8,34,c,0,5
8,35,c,0,5
8,36,c,0,5
8,37,c,0,5
8,38,c,0,5
8,39,c,0,5
8,40,c,0,5
8,41,c,0,5
8,42,c,2.7037291676357267e-18,5
8,43,c,0,5
8,44,c,0,5
8,45,c,0,5
8,46,c,0,5
8,47,c,0,5
8,48,c,0,5
8,49,c,0,5
8,50,c,0,5
9,0,c,3.0814783216759345e-07,5
9,1,c,7.111092928391294e-08,5
9,2,c,1.6410189058838267e-08,5
9,3,c,3.786960794080676e-09,5
9,4,c,8.739126025255416e-10,5
9,5,c,2.0167175273386949e-10,5
9,6,c,4.653948112185656e-11,5
9,7,c,1.0739788050753024e-11,5
9,8,c,2.478332295143698e-12,5
9,9,c,5.71860786704331e-13,5
9,10,c,1.3189848400361722e-13,5
9,11,c,3.061838858218731e-14,5
9,12,c,6.994490605466159e-15,5
9,13,c,1.6267335514654618e-15,5
9,14,c,3.478086688015608e-16,5
9,15,c,7.502340220420789e-17,5
9,16,c,8.670229248095018e-18,5
9,17,c,0,5
9,18,c,0,5
9,19,c,0,5
9,20,c,1.7343846627979054e-17,5
9,21,c,0,5
9,22,c,2.7969027918337e-17,5
9,23,c,0,5
9,24,c,0,5
9,25,c,0,5
9,26,c,0,5
9,27,c,0,5
9,28,c,0,5
9,29,c,0,5
9,30,c,0,5
9,31,c,1.7018585976233402e-17,5
9,32,c,0,5
9,33,c,6.203669305690496e-18,5
9,34,c,0,5
9,35,c,0,5
9,36,c,0,5
9,37,c,0,5
9,38,c,0,5
9,39,c,0,5
9,40,c,0,5
9,41,c,0,5
9,42,c,2.270048298641525e-18,5
9,43,c,0,5
9,44,c,0,5
9,45,c,0,5
9,46,c,0,5
9,47,c,0,5
9,48,c,0,5
9,49,c,0,5
9,50,c,0,5
10,0,c,7.11109515230679e-08,5
10,1,c,3.28203939026217e-08,5
10,2,c,1.1360889503978158e-08,5
10,3,c,3.495653055732497e-09,5
10,4,c,1.0083595734430094e-09,5
10,5,c,2.792371564865691e-10,5
10,6,c,7.51785843635465e-11,5
10,7,c,1.9826805647473616e-11,5
10,8,c,5.1468296626632046e-12,5
10,9,c,1.3192698657758903e-12,5
10,10,c,3.3444132761171726e-13,5
10,11,c,8.381888814344403e-14,5
10,12,c,2.0661943191818428e-14,5
10,13,c,4.7421639301470885e-15,5
10,14,c,7.817902344920379e-16,5
10,15,c,0,5
10,16,c,0,5
10,17,c,0,5
10,18,c,0,5
10,19,c,0,5
10,20,c,0,5
10,21,c,0,5
10,22,c,0,5
10,23,c,0,5
10,24,c,0,5
10,25,c,0,5
10,26,c,0,5
10,27,c,0,5
10,28,c,0,5
10,29,c,0,5
10,30,c,0,5
10,31,c,0,5
10,32,c,0,5
10,33,c,0,5
10,34,c,0,5
10,35,c,0,5
10,36,c,0,5
10,37,c,0,5
10,38,c,0,5
10,39,c,0,5
10,40,c,0,5
10,41,c,0,5
10,42,c,0,5
10,43,c,0,5
10,44,c,0,5
10,45,c,0,5
10,46,c,0,5
10,47,c,0,5
10,48,c,0,5
10,49,c,0,5
10,50,c,0,5
1,0,t,0.10456827201707278,2
1,1,t,0.011203723423750901,2
1,2,t,0.001200396794693439,2
1,3,t,0.0001286137126211553,2
1,4,t,1.3780016030757153e-05,2
1,5,t,1.4764276525360413e-06,2
1,6,t,1.5818839470446e-07,2
1,7,t,1.6948726256668493e-08,2
1,8,t,1.8159317122996605e-09,2
1,9,t,1.945638190557525e-10,2
1,10,t,2.0846081811968804e-11,2
1,11,t,2.233440869585119e-12,2
1,12,t,2.393091218353023e-13,2
1,13,t,2.5467156866427337e-14,2
1,14,t,2.760710768063418e-15,2
1,15,t,2.26713450530297e-16,2
1,16,t,4.4567485552732267e-17,2
1,17,t,0,2
1,18,t,0,2
1,19,t,7.487771253728015e-18,2
1,20,t,1.3992984288641042e-17,2
1,21,t,0,2
1,22,t,0,2
1,23,t,0,2
1,24,t,0,2
1,25,t,9.629070544386886e-18,2
1,26,t,0,2
1,27,t,0,2
1,28,t,0,2
1,29,t,0,2
1,30,t,0,2
1,31,t,0,2
1,32,t,0,2
1,33,t,0,2
1,34,t,0,2
1,35,t,1.7414997395548415e-18,2
1,36,t,4.1335207826009857e-19,2
1,37,t,0,2
1,38,t,8.683781775251087e-18,2
1,39,t,0,2
1,40,t,0,2
1,41,t,0,2
1,42,t,0,2
1,43,t,0,2
1,44,t,0,2
1,45,t,0,2
1,46,t,0,2
1,47,t,0,2
1,48,t,0,2
1,49,t,0,2
1,50,t,1.522965239163232e-18,2
2,0,c,0.0010842295506826964,2
2,1,c,0.00011616724441692455,2
2,2,c,1.2446468247401955e-05,2
2,3,c,1.3335477880233452e-06,2
2,4,c,1.4287986500016015e-07,2
2,5,c,1.5308529600223224e-08,2
2,6,c,1.6401966590541312e-09,2
2,7,c,1.7573502289464473e-10,2
2,8,c,1.8828712033795453e-11,2
2,9,c,2.017344631459212e-12,2
2,10,c,2.1613787826559386e-13,2
2,11,c,2.3144687392746138e-14,2
2,12,c,2.4994180444944114e-15,2
2,13,c,2.3820599355864336e-16,2
2,14,c,3.047285731042071e-17,2
2,15,c,0,2
2,16,c,0,2
2,17,c,0,2
2,18,c,0,2
2,19,c,0,2
2,20,c,5.488773498207866e-19,2
2,21,c,0,2
2,22,c,0,2
2,23,c,0,2
2,24,c,0,2
2,25,c,0,2
2,26,c,0,2
2,27,c,0,2
2,28,c,0,2
2,29,c,0,2
2,30,c,0,2
2,31,c,0,2
2,32,c,5.759824041329242e-19,2
2,33,c,0,2
2,34,c,0,2
2,35,c,0,2
2,36,c,0,2
2,37,c,0,2
2,38,c,0,2
2,39,c,0,2
2,40,c,0,2
2,41,c,0,2
2,42,c,0,2
2,43,c,0,2
2,44,c,0,2
2,45,c,0,2
2,46,c,0,2
2,47,c,0,2
2,48,c,0,2
2,49,c,0,2
2,50,c,0,2
3,0,c,0.0001161672444378141,2
3,1,c,1.2446468249181775e-05,2
3,2,c,1.3335477882453898e-06,2
3,3,c,1.4287986501837474e-07,2
3,4,c,1.5308529616703097e-08,2
3,5,c,1.6401966625235781e-09,2
3,6,c,1.7573502289464473e-10,2
3,7,c,1.8828706829625026e-11,2
3,8,c,2.017344631459212e-12,2
3,9,c,2.1613007200995196e-13,2
3,10,c,2.314989156317407e-14,2
3,11,c,2.4537731330327717e-15,2
3,12,c,2.750688674231505e-16,2
3,13,c,2.2016080365033774e-17,2
3,14,c,0,2
3,15,c,0,2
3,16,c,0,2
3,17,c,0,2
3,18,c,0,2
3,19,c,0,2
3,20,c,1.4162390878091902e-18,2
3,21,c,0,2
3,22,c,0,2
3,23,c,0,2
3,24,c,0,2
3,25,c,0,2
3,26,c,0,2
3,27,c,0,2
3,28,c,0,2
3,29,c,0,2
3,30,c,0,2
3,31,c,0,2
3,32,c,7.928228386300251e-19,2
3,33,c,0,2
3,34,c,0,2
3,35,c,0,2
3,36,c,0,2
3,37,c,0,2
3,38,c,0,2
3,39,c,0,2
3,40,c,0,2
3,41,c,0,2
3,42,c,0,2
3,43,c,0,2
3,44,c,0,2
3,45,c,0,2
3,46,c,0,2
3,47,c,0,2
3,48,c,0,2
3,49,c,0,2
3,50,c,0,2
4,0,c,1.2446468251881004e-05,2
4,1,c,1.3335477880502267e-06,2
4,2,c,1.4287986503138517e-07,2
4,3,c,1.530852962364199e-08,2
4,4,c,1.640196659921493e-09,2
4,5,c,1.7573503243562385e-10,2
