gamma,repetition,node,sim_time,num_nodes,offered,sent,load,losses,perc_success
0.05,14,5,50,10,6104736.0,3547877.3333333335,6104736,0,0.5811680199329395
0.05,14,6,50,10,6067930.0,2542694.0,6067930,0,0.4190381233798017
0.05,14,7,50,10,5948791.0,4601144.666666667,5948791,0,0.7734587862755082
0.05,14,8,50,10,5869292.0,5043804.25,5869292,0,0.8593547995226681
0.05,14,9,50,10,5801916.0,2488636.0,5801916,0,0.42893347645846647
0.05,15,0,50,10,5977466.0,4565360.0,5977466,0,0.7637617679464843
0.05,15,1,50,10,5889504.0,3683324.5000000005,5889504,0,0.6254048728042294
0.05,15,2,50,10,5929396.0,3666624.5,5929396,0,0.6183807760520633
0.05,15,3,50,10,6328225.0,3891543.666666667,6328225,0,0.6149502690986283
0.05,15,4,50,10,5935125.0,5050965.75,5935125,0,0.8510293801731219
0.05,15,5,50,10,5960738.0,3601766.9999999995,5960738,0,0.6042485007728908
0.05,15,6,50,10,5841094.0,2374938.0,5841094,0,0.40659129950656503
0.05,15,7,50,10,6121688.0,4641281.666666667,6121688,0,0.7581702410620513
0.05,15,8,50,10,6208215.0,5368692.5,6208215,0,0.8647723218348591
0.05,15,9,50,10,5960693.0,2609463.0,5960693,0,0.43777845965225853
0.05,16,0,50,10,6183822.0,4803647.666666667,6183822,0,0.7768088516562519
0.05,16,1,50,10,5936210.0,3808950.0,5936210,0,0.6416467746255607
0.05,16,2,50,10,6251235.0,3827481.5,6251235,0,0.6122760542516799
0.05,16,3,50,10,5868902.0,3531724.666666667,5868902,0,0.6017692349721748
0.05,16,4,50,10,6234931.0,5430850.75,6234931,0,0.8710362231755251
0.05,16,5,50,10,6123168.0,3671906.0,6123168,0,0.5996742209261611
0.05,16,6,50,10,5779594.0,2669050.0,5779594,0,0.46180579466308536
0.05,16,7,50,10,5941992.0,4531864.0,5941992,0,0.7626842984642187
0.05,16,8,50,10,6022330.0,5233252.0,6022330,0,0.8689746327418125
0.05,16,9,50,10,6092291.0,2543357.0,6092291,0,0.41747135847581807
0.05,17,0,50,10,6407519.0,4880143.666666667,6407519,0,0.761627654427036
0.05,17,1,50,10,5857604.0,3573329.5,5857604,0,0.6100326174319739
0.05,17,2,50,10,5911807.0,3615392.5,5911807,0,0.6115545551470134
0.05,17,3,50,10,6049584.0,3566758.666666667,6049584,0,0.5895874272787462
0.05,17,4,50,10,6328942.0,5477373.0,6328942,0,0.8654484430415068
0.05,17,5,50,10,6140085.0,3657499.666666667,6140085,0,0.5956757384737617
0.05,17,6,50,10,6226580.0,2627576.0,6226580,0,0.4219934538703429
0.05,17,7,50,10,6050475.0,4573908.333333334,6050475,0,0.755958554218195
0.05,17,8,50,10,5720513.0,4998836.75,5720513,0,0.8738441377547783
0.05,17,9,50,10,6042652.0,2451845.0,6042652,0,0.4057564460107913
0.05,18,0,50,10,5960954.0,4476567.666666666,5960954,0,0.7509817500129453
0.05,18,1,50,10,5707221.0,3604145.5,5707221,0,0.6315062094143542
0.05,18,2,50,10,6340779.0,3791023.4999999995,6340779,0,0.597879771554883
0.05,18,3,50,10,5947331.0,3685419.3333333335,5947331,0,0.6196761763105725
0.05,18,4,50,10,6014977.0,5184470.75,6014977,0,0.8619269450240624
0.05,18,5,50,10,6351151.0,3790182.9999999995,6357185,0,0.5967710419733367
0.05,18,6,50,10,6043632.0,2717622.0,6043632,0,0.44966702142023207
0.05,18,7,50,10,6190931.0,4663614.666666666,6190931,0,0.7532977942520546
0.05,18,8,50,10,5912465.0,5088358.75,5912465,0,0.860615453960404
0.05,18,9,50,10,6290699.0,2597196.0,6290699,0,0.4128628630935926
0.05,19,0,50,10,5988798.0,4619173.333333333,5988798,0,0.771302243510857
0.05,19,1,50,10,5994088.0,3665455.0,5994088,0,0.6115117095377979
0.05,19,2,50,10,5973510.0,3604470.5,5973510,0,0.6034091346628699
0.05,19,3,50,10,6234594.0,3760901.0,6234594,0,0.6032311005335712
0.05,19,4,50,10,6164826.0,5327153.75,6164826,0,0.8641206986215021
0.05,19,5,50,10,6159865.0,3714070.333333333,6159865,0,0.602946709600508
0.05,19,6,50,10,6211806.0,2836904.0,6211806,0,0.4566955246187663
0.05,19,7,50,10,5761553.0,4323233.666666666,5761553,0,0.7503590901041206
0.05,19,8,50,10,5833564.0,5096496.25,5833564,0,0.8736505247906768
0.05,19,9,50,10,5929906.0,2500774.0,5929906,0,0.42172236794310064
0.05,20,0,50,10,6110141.0,4621898.333333333,6110141,0,0.7564307163015278
0.05,20,1,50,10,6208364.0,3953738.0,6208364,0,0.6368405589620711
0.05,20,2,50,10,6140960.0,3682122.0,6140960,0,0.5996003882129178
0.05,20,3,50,10,5775075.0,3504245.333333333,5775075,0,0.6067878483540617
0.05,20,4,50,10,5996676.0,5270840.75,5996676,0,0.8789604023962608
0.05,20,5,50,10,6280509.0,3630119.6666666665,6280509,0,0.5779976856440563
0.05,20,6,50,10,6508464.0,2741814.0,6508464,0,0.42126898143709485
0.05,20,7,50,10,6274741.0,4886400.666666667,6274741,0,0.7787414120625324
0.05,20,8,50,10,6121807.0,5304067.0,6121807,0,0.8664217934345202
0.05,20,9,50,10,5568060.0,2350302.0,5568060,0,0.4221042876693139
0.05,21,0,50,10,6405319.0,4693948.666666667,6405319,0,0.7328204366818681
0.05,21,1,50,10,6074016.0,3759628.5,6074016,0,0.6189691466074505
0.05,21,2,50,10,6267520.0,3808539.5,6267520,0,0.6076629193046054
0.05,21,3,50,10,6026088.0,3675966.3333333335,6026088,0,0.6100087375646246
0.05,21,4,50,10,6117612.0,5308094.0,6117612,0,0.8676741839789774
0.05,21,5,50,10,5873378.0,3397407.0,5873378,0,0.5784417417029859
0.05,21,6,50,10,5924270.0,2453905.0,5924270,0,0.4142122151758782
0.05,21,7,50,10,5815675.0,4445520.333333333,5815675,0,0.7644031575583803
0.05,21,8,50,10,6316020.0,5374460.75,6316020,0,0.8509252266458941
0.05,21,9,50,10,5773779.0,2349884.0,5773779,0,0.40699237016172596
0.05,22,0,50,10,5870815.0,4351776.666666667,5870815,0,0.7412559698554062
0.05,22,1,50,10,6236764.0,3850496.0,6236764,0,0.617386837148239
0.05,22,2,50,10,6050875.0,3709512.0000000005,6050875,0,0.6130538145309563
0.05,22,3,50,10,5868439.0,3468199.6666666665,5868439,0,0.590991857743885
0.05,22,4,50,10,6177224.0,5321415.5,6177224,0,0.861457428126291
0.05,22,5,50,10,6309083.0,3804941.3333333335,6309083,0,0.6030894399920453
0.05,22,6,50,10,5977637.0,2506988.0,5977637,0,0.41939448648353855
0.05,22,7,50,10,6025174.0,4612878.666666666,6025174,0,0.7656009049143919
0.05,22,8,50,10,6176757.0,5319280.75,6176757,0,0.8611769493279402
0.05,22,9,50,10,5996498.0,2488722.0,5996498,0,0.4150292387323401
0.05,23,0,50,10,5858023.0,4448033.0,5858023,0,0.7593061686510961
0.05,23,1,50,10,5924348.0,3679842.4999999995,5924348,0,0.6211388156131273
0.05,23,2,50,10,6386970.0,3992129.5,6386970,0,0.6250427824148227
0.05,23,3,50,10,5996670.0,3553546.3333333335,5996670,0,0.5925866077895454
0.05,23,4,50,10,6381149.0,5492262.75,6381149,0,0.860701223243651
0.05,23,5,50,10,6214494.0,3809421.0,6214494,0,0.6129897301373209
0.05,23,6,50,10,6195906.0,2796836.0,6195906,0,0.45140065068772833
0.05,23,7,50,10,5813854.0,4325430.0,5813854,0,0.7439866911002581
0.05,23,8,50,10,6255895.0,5398727.5,6255895,0,0.8629824349673388
0.05,23,9,50,10,6124710.0,2513265.0,6124710,0,0.41034840833280267
0.05,24,0,50,10,6027214.0,4503848.333333334,6027214,0,0.7472521024362722
0.05,24,1,50,10,6206214.0,3852976.5000000005,6206214,0,0.6208255951212769
0.05,24,2,50,10,6133179.0,3756256.0,6133179,0,0.6124484545453508
0.05,24,3,50,10,6116365.0,3629698.333333333,6116365,0,0.5934404394331164
0.05,24,4,50,10,6094423.0,5271665.5,6094423,0,0.8649982943422208
0.05,24,5,50,10,5978993.0,3537219.3333333335,5985021,0,0.5916078733213659
0.05,24,6,50,10,5971955.0,2572120.0,5971955,0,0.43069982945283414
0.05,24,7,50,10,5736918.0,4383093.333333333,5742952,0,0.7640153359928333
0.05,24,8,50,10,6251229.0,5360673.75,6251229,0,0.8575391734969235
0.05,24,9,50,10,5821477.0,2488476.0,5821477,0,0.4274647138518283
0.05,25,0,50,10,6159821.0,4663567.666666667,6159821,0,0.7570946731514872
0.05,25,1,50,10,6020301.0,3761380.0,6020301,0,0.6247827143526544
0.05,25,2,50,10,5990182.0,3705860.4999999995,5990182,0,0.6186557436819115
0.05,25,3,50,10,6147349.0,3668281.0000000005,6147349,0,0.5967256780117739
0.05,25,4,50,10,5932022.0,5192024.75,5932022,0,0.8752537920459499
0.05,25,5,50,10,6008256.0,3598043.666666667,6014281,0,0.5988499269449682
0.05,25,6,50,10,6207492.0,2513503.0,6207492,0,0.40491441632143865
0.05,25,7,50,10,5893479.0,4603989.333333334,5893479,0,0.7812006004150237
0.05,25,8,50,10,6189744.0,5364283.5,6189744,0,0.8666406074306142
0.05,25,9,50,10,6376790.0,2789966.0,6376790,0,0.43751887705256093
0.05,26,0,50,10,6061857.0,4583433.333333334,6061857,0,0.7561104350256586
0.05,26,1,50,10,6336110.0,3979185.5,6336110,0,0.6280171114453506
0.05,26,2,50,10,6146881.0,3832773.0,6146881,0,0.6235313486628422
0.05,26,3,50,10,5780019.0,3421849.3333333335,5780019,0,0.5920135095288326
0.05,26,4,50,10,6013515.0,5246408.5,6013515,0,0.8724362540045215
0.05,26,5,50,10,5845557.0,3519480.9999999995,5845557,0,0.6020779542479869
0.05,26,6,50,10,5663733.0,2272118.0,5663733,0,0.40116968790725127
0.05,26,7,50,10,6231604.0,4761448.333333334,6231604,0,0.7640806978962934
0.05,26,8,50,10,6284830.0,5442539.25,6284830,0,0.8659803447348615
0.05,26,9,50,10,5978614.0,2556104.0,5978614,0,0.4275412328007796
0.05,27,0,50,10,5660356.0,4368257.666666667,5660356,0,0.771728433099732
0.05,27,1,50,10,5705734.0,3403513.0,5705734,0,0.5965074782665999
0.05,27,2,50,10,6080051.0,3573845.9999999995,6080051,0,0.5877986878728484
0.05,27,3,50,10,6472768.0,3963206.333333333,6472768,0,0.612289260689296
0.05,27,4,50,10,6044127.0,5203255.25,6044127,0,0.8608778819505282
0.05,27,5,50,10,6080083.0,3516919.3333333335,6080083,0,0.5784327834559715
0.05,27,6,50,10,6256813.0,2640075.0,6256813,0,0.4219520385218481
0.05,27,7,50,10,6461445.0,4774135.0,6461445,0,0.7388649133436871
0.05,27,8,50,10,5809484.0,5069901.25,5809484,0,0.8726939001811521
0.05,27,9,50,10,6392964.0,2705321.0,6392964,0,0.4231716305613484
0.05,28,0,50,10,6148197.0,4689561.0,6148197,0,0.7627538610099839
0.05,28,1,50,10,5966322.0,3781391.5000000005,5966322,0,0.6337893764366054
0.05,28,2,50,10,6073773.0,3729825.5,6073773,0,0.6140870756941361
0.05,28,3,50,10,5857346.0,3559130.666666667,5857346,0,0.6076353807111048
0.05,28,4,50,10,5971871.0,5175247.0,5971871,0,0.8666039504202284
0.05,28,5,50,10,5792313.0,3363415.333333333,5792313,0,0.5806687817687568
0.05,28,6,50,10,5989240.0,2747325.0,5989240,0,0.4587101201488002
0.05,28,7,50,10,6249262.0,4788985.333333333,6249262,0,0.7663281413602652
0.05,28,8,50,10,5972180.0,5065354.25,5972180,0,0.8481583358170718
0.05,28,9,50,10,6141204.0,2687828.0,6141204,0,0.43767117978819786
0.05,29,0,50,10,6129166.0,4598442.333333333,6129166,0,0.7502557988041657
0.05,29,1,50,10,5912781.0,3542557.0,5912781,0,0.5991354998603872
0.05,29,2,50,10,6092523.0,3829625.5,6092523,0,0.6285779306865152
0.05,29,3,50,10,6231280.0,3776456.6666666665,6231280,0,0.6060483025424418
0.05,29,4,50,10,5880743.0,5089950.0,5880743,0,0.8655283864640914
0.05,29,5,50,10,5894206.0,3471093.6666666665,5900187,0,0.5888992795071408
0.05,29,6,50,10,5984747.0,2622084.0,5984747,0,0.43812779387332496
0.05,29,7,50,10,5876149.0,4465983.666666667,5876149,0,0.7600187923530644
0.05,29,8,50,10,6027746.0,5223247.0,6027746,0,0.8665340244927374
0.05,29,9,50,10,5930175.0,2524699.0,5930175,0,0.42573768902266795
0.05,30,0,50,10,6189969.0,4738808.333333333,6189969,0,0.765562530819352
0.05,30,1,50,10,6104021.0,3762917.0,6104021,0,0.6164652775604802
0.05,30,2,50,10,5707725.0,3460034.5,5707725,0,0.6062020332093785
0.05,30,3,50,10,5731336.0,3477810.0000000005,5731336,0,0.6068061617744973
0.05,30,4,50,10,6018743.0,5271504.75,6018743,0,0.875848121443298
0.05,30,5,50,10,6022163.0,3613177.3333333335,6022163,0,0.5999799961132459
0.05,30,6,50,10,6061314.0,2578322.0,6061314,0,0.425373442128225
0.05,30,7,50,10,5880757.0,4512954.666666667,5880757,0,0.7674104994759462
0.05,30,8,50,10,5835146.0,5026895.75,5835146,0,0.8614858565663995
0.05,30,9,50,10,5960424.0,2573405.0,5960424,0,0.43174864741166064
0.05,31,0,50,10,6219733.0,4741257.333333334,6219733,0,0.7622927436488566
0.05,31,1,50,10,6076272.0,3755503.5,6076272,0,0.6180604653642892
0.05,31,2,50,10,6154379.0,3869377.5,6154379,0,0.6287194045085621
0.05,31,3,50,10,6581453.0,3965613.6666666665,6581453,0,0.6025437949137776
0.05,31,4,50,10,5802463.0,5059424.75,5802463,0,0.8719443363964579
0.05,31,5,50,10,5857053.0,3553560.6666666665,5857053,0,0.6067147875675133
0.05,31,6,50,10,5936097.0,2375116.0,5936097,0,0.4001140816937459
0.05,31,7,50,10,6105682.0,4490018.333333333,6105682,0,0.7353835875064134
0.05,31,8,50,10,5694169.0,4904781.75,5694169,0,0.8613691918873501
0.05,31,9,50,10,5965959.0,2506845.0,5965959,0,0.42019145622690335
0.05,32,0,50,10,5960706.0,4600897.333333333,5960706,0,0.7718712067552624
0.05,32,1,50,10,6154809.0,3698927.5,6154809,0,0.6009816876526957
0.05,32,2,50,10,6053405.0,3798603.5,6053405,0,0.6275151753434637
0.05,32,3,50,10,6207858.0,3807180.0,6207858,0,0.6132840023080425
0.05,32,4,50,10,6111403.0,5344311.75,6111403,0,0.8744819724701512
0.05,32,5,50,10,6022333.0,3630654.6666666665,6022333,0,0.6028651465580974
0.05,32,6,50,10,5772711.0,2507759.0,5772711,0,0.43441616945660366
0.05,32,7,50,10,5815145.0,4433249.333333333,5815145,0,0.762362646732512
0.05,32,8,50,10,6108346.0,5337247.75,6108346,0,0.8737631676398161
0.05,32,9,50,10,6290872.0,2567126.0,6290872,0,0.4080715678208045
0.05,33,0,50,10,6250061.0,4582723.0,6250061,0,0.7332285236896088
0.05,33,1,50,10,6255433.0,3878798.5,6255433,0,0.6200687466399208
0.05,33,2,50,10,6099812.0,3845648.5,6099812,0,0.6304536107014446
0.05,33,3,50,10,5801811.0,3502882.0000000005,5801811,0,0.6037566546031921
0.05,33,4,50,10,5930464.0,5177187.0,5930464,0,0.8729817768053225
0.05,33,5,50,10,5888459.0,3547689.3333333335,5888459,0,0.6024817924916066
0.05,33,6,50,10,6123338.0,2500949.0,6123338,0,0.4084290300486434
0.05,33,7,50,10,5852053.0,4490241.333333333,5858070,0,0.7672933470242551
0.05,33,8,50,10,6099426.0,5258723.0,6099426,0,0.8621668661936386
0.05,33,9,50,10,5792034.0,2519594.0,5792034,0,0.43501022266098577
0.05,34,0,50,10,6061012.0,4611299.333333333,6066996,0,0.7608134307164106
0.05,34,1,50,10,5941781.0,3621587.0,5941781,0,0.6095120301471899
0.05,34,2,50,10,5881509.0,3606792.9999999995,5881509,0,0.6132427919433601
0.05,34,3,50,10,6399840.0,3758513.3333333335,6399840,0,0.5872823903930932
0.05,34,4,50,10,5701844.0,4918350.5,5701844,0,0.8625894535171429
0.05,34,5,50,10,6323349.0,3835209.0,6323349,0,0.6065154714693116
0.05,34,6,50,10,6001967.0,2458024.0,6001967,0,0.40953640698124466
0.05,34,7,50,10,5990848.0,4596724.666666667,5990848,0,0.7672911525491327
0.05,34,8,50,10,5839436.0,5051134.25,5839436,0,0.8650037863245698
0.05,34,9,50,10,6056862.0,2712137.0,6056862,0,0.4477792295746543
0.05,35,0,50,10,5959259.0,4543405.333333334,5959259,0,0.7624111208009811
0.05,35,1,50,10,6068024.0,3793718.9999999995,6068024,0,0.6251984171453507
0.05,35,2,50,10,6386810.0,4037045.4999999995,6386810,0,0.6320910595430269
0.05,35,3,50,10,5998430.0,3538209.3333333335,5998430,0,0.5898559011830318
0.05,35,4,50,10,6255212.0,5369601.75,6255212,0,0.8584204260383181
0.05,35,5,50,10,6068170.0,3561472.333333333,6074209,0,0.5869104414235813
0.05,35,6,50,10,5682421.0,2308694.0,5682421,0,0.40628703857035586
0.05,35,7,50,10,5713375.0,4291654.0,5713375,0,0.75115916599208
0.05,35,8,50,10,6107573.0,5240977.5,6107573,0,0.8581113152474804
0.05,35,9,50,10,5906303.0,2585758.0,5912274,0,0.4377963677109014
0.05,36,0,50,10,6050374.0,4547565.666666667,6050374,0,0.7516172829426192
0.05,36,1,50,10,5780496.0,3486353.9999999995,5780496,0,0.6031236765841547
0.05,36,2,50,10,5971751.0,3775624.5,5971751,0,0.6322474764939128
0.05,36,3,50,10,6107113.0,3678021.0,6107113,0,0.6022519969746752
0.05,36,4,50,10,5863800.0,5015732.0,5863800,0,0.8553722841843173
0.05,36,5,50,10,5868916.0,3527083.6666666665,5868916,0,0.6009770231277235
0.05,36,6,50,10,6057806.0,2622966.0,6057806,0,0.4329894354490718
0.05,36,7,50,10,6134897.0,4648368.333333333,6134897,0,0.7576929707757658
0.05,36,8,50,10,6130516.0,5220343.5,6130516,0,0.8515341122998455
0.05,36,9,50,10,6238465.0,2651743.0,6238465,0,0.42506337696853314
0.05,37,0,50,10,6004007.0,4541900.0,6004007,0,0.7564781320208321
0.05,37,1,50,10,6136242.0,3848351.5,6136242,0,0.6271511944933071
0.05,37,2,50,10,6122526.0,3751316.5,6122526,0,0.6127073204752418
0.05,37,3,50,10,6015109.0,3644256.6666666665,6015109,0,0.6058504786308389
0.05,37,4,50,10,5910199.0,5078680.5,5910199,0,0.8593078676369442
0.05,37,5,50,10,6013824.0,3525214.0,6013824,0,0.5861850962050104
0.05,37,6,50,10,6117070.0,2585594.0,6117070,0,0.4226850436565218
0.05,37,7,50,10,5984734.0,4642309.333333333,5984734,0,0.7756918408292387
0.05,37,8,50,10,6038616.0,5162024.25,6038616,0,0.854835652738972
0.05,37,9,50,10,6231757.0,2765205.0,6231757,0,0.44372798875180786
0.05,38,0,50,10,6254517.0,4791872.666666666,6254517,0,0.7661459176890344
0.05,38,1,50,10,6003709.0,3535466.5,6003709,0,0.5888803904386438
0.05,38,2,50,10,6279781.0,3911493.5,6279781,0,0.6228710045780259
0.05,38,3,50,10,6145133.0,3553966.3333333335,6145133,0,0.5783383912656298
0.05,38,4,50,10,5923953.0,5126831.5,5923953,0,0.8654409479616061
0.05,38,5,50,10,6183268.0,3768658.3333333335,6189287,0,0.6094929628366963
0.05,38,6,50,10,6147765.0,2598754.0,6147765,0,0.4227152469230688
0.05,38,7,50,10,6104252.0,4637987.333333334,6104252,0,0.7597961770472997
0.05,38,8,50,10,5875339.0,5019337.5,5875339,0,0.8543060238736863
0.05,38,9,50,10,5996874.0,2374221.0,5996874,0,0.3959097689896436
0.05,39,0,50,10,5929917.0,4475192.666666667,5929917,0,0.7546804899068008
0.05,39,1,50,10,5918379.0,3857335.0,5918379,0,0.6517553201645248
0.05,39,2,50,10,6100335.0,3800695.0,6100335,0,0.6230305384868208
0.05,39,3,50,10,5567848.0,3364625.6666666665,5567848,0,0.6042955315351042
0.05,39,4,50,10,5893458.0,5087289.25,5893458,0,0.8632095537119294
0.05,39,5,50,10,6158534.0,3792126.9999999995,6158534,0,0.6157515733452149
0.05,39,6,50,10,5792832.0,2592240.0,5792832,0,0.4474909681482218
0.05,39,7,50,10,6002775.0,4604209.0,6002775,0,0.7670134229585484
0.05,39,8,50,10,5960036.0,5176690.75,5960036,0,0.8685670271119168
0.05,39,9,50,10,5730204.0,2458177.0,5730204,0,0.42898594884230995
0.05,40,0,50,10,6039349.0,4574788.333333333,6039349,0,0.7574969310985892
0.05,40,1,50,10,5780110.0,3510154.5,5792206,0,0.6072816088275137
0.05,40,2,50,10,5981712.0,3731450.0000000005,5987723,0,0.6238097053151339
0.05,40,3,50,10,5865263.0,3655452.666666667,5865263,0,0.6232376394147486
0.05,40,4,50,10,5670422.0,4926294.5,5676461,0,0.8687703490145884
0.05,40,5,50,10,6140097.0,3771540.3333333335,6140097,0,0.6142476793661946
0.05,40,6,50,10,5929853.0,2598320.0,5929853,0,0.4381761234216093
0.05,40,7,50,10,5835315.0,4483378.0,5835315,0,0.7683180770875265
0.05,40,8,50,10,6309186.0,5496847.5,6309186,0,0.8712451178329502
0.05,40,9,50,10,5483175.0,2325924.0,5483175,0,0.4241929174246673
0.05,41,0,50,10,5959930.0,4483611.0,5959930,0,0.7522925604830929
0.05,41,1,50,10,6135295.0,3782102.5,6135295,0,0.616449983252639
0.05,41,2,50,10,5936674.0,3815557.0,5936674,0,0.6427095373604816
0.05,41,3,50,10,5809505.0,3461330.333333333,5809505,0,0.5958046913348612
0.05,41,4,50,10,6057338.0,5272526.25,6057338,0,0.8704361965602712
0.05,41,5,50,10,5924398.0,3700533.6666666665,5924398,0,0.6246261082841947
0.05,41,6,50,10,5682597.0,2452422.0,5682597,0,0.4315671162322438
0.05,41,7,50,10,5671317.0,4372020.666666666,5671317,0,0.7709004216598484
0.05,41,8,50,10,6037039.0,5221756.5,6037039,0,0.8649532494323791
0.05,41,9,50,10,5755305.0,2489896.0,5755305,0,0.4326262465672975
0.05,42,0,50,10,5874654.0,4404336.666666666,5874654,0,0.7497184798741622
0.05,42,1,50,10,6038910.0,3631716.4999999995,6038910,0,0.6013860945104331
0.05,42,2,50,10,5833602.0,3552179.5,5833602,0,0.6089170121650397
0.05,42,3,50,10,6292613.0,3786806.3333333335,6292613,0,0.6017859883220744
0.05,42,4,50,10,5930935.0,5133608.0,5930935,0,0.8655647043847218
0.05,42,5,50,10,6205821.0,3789766.3333333335,6205821,0,0.6106792853569791
0.05,42,6,50,10,5809721.0,2278147.0,5809721,0,0.39212674756670757
0.05,42,7,50,10,6225730.0,4705068.0,6225730,0,0.7557455912800587
0.05,42,8,50,10,5997045.0,5182139.25,5997045,0,0.864115451860041
0.05,42,9,50,10,5822624.0,2531460.0,5822624,0,0.43476274614331956
0.05,43,0,50,10,5959910.0,4573866.0,5959910,0,0.767438770048541
0.05,43,1,50,10,6160685.0,3719831.0,6160685,0,0.6038015253173957
0.05,43,2,50,10,6027032.0,3676253.5,6027032,0,0.6099608397632533
0.05,43,3,50,10,6106758.0,3638845.3333333335,6106758,0,0.5958718739686972
0.05,43,4,50,10,6052575.0,5181458.0,6052575,0,0.8560749763530399
0.05,43,5,50,10,5942932.0,3564491.666666667,5942932,0,0.5997867158275859
0.05,43,6,50,10,5973257.0,2500416.0,5973257,0,0.41860177789102326
0.05,43,7,50,10,6321287.0,4860751.0,6321287,0,0.7689495825770923
0.05,43,8,50,10,6093179.0,5279804.75,6093179,0,0.8665106917095329
0.05,43,9,50,10,6208041.0,2646331.0,6208041,0,0.4262747298221774
0.05,44,0,50,10,5907419.0,4309691.666666667,5907419,0,0.7295388504974282
0.05,44,1,50,10,6352716.0,4010742.0,6352716,0,0.6313428775975504
0.05,44,2,50,10,5810502.0,3585985.0,5810502,0,0.6171557982425615
0.05,44,3,50,10,5820472.0,3571250.0,5820472,0,0.6135670784087613
0.05,44,4,50,10,6298373.0,5469437.0,6298373,0,0.8683888680457635
0.05,44,5,50,10,5785282.0,3571991.9999999995,5785282,0,0.617427465074304
0.05,44,6,50,10,6021972.0,2446813.0,6021972,0,0.40631424390548476
0.05,44,7,50,10,6037471.0,4601075.0,6037471,0,0.7620864762745858
0.05,44,8,50,10,6013362.0,5199914.25,6013362,0,0.8647266287976676
0.05,44,9,50,10,6122580.0,2694362.0,6122580,0,0.4400697091748903
0.05,45,0,50,10,5985060.0,4520049.0,5985060,0,0.7552220027869395
0.05,45,1,50,10,6436626.0,4019934.0,6436626,0,0.6245405589822991
0.05,45,2,50,10,6213300.0,3845388.0,6213300,0,0.618896238713727
0.05,45,3,50,10,5750700.0,3450495.0,5750700,0,0.6000130418905525
0.05,45,4,50,10,6125999.0,5309930.5,6125999,0,0.8667860539970705
0.05,45,5,50,10,5948679.0,3647881.6666666665,5948679,0,0.6132255021100763
0.05,45,6,50,10,6219097.0,2609492.0,6219097,0,0.4195933911305773
0.05,45,7,50,10,6056081.0,4621804.0,6056081,0,0.7631674675421283
0.05,45,8,50,10,5842997.0,5013297.25,5842997,0,0.8580009967487575
0.05,45,9,50,10,5809464.0,2506900.0,5809464,0,0.43152001630443015
0.05,46,0,50,10,6333802.0,4784719.666666666,6333802,0,0.7554261510963978
0.05,46,1,50,10,5942086.0,3603523.0,5942086,0,0.6064407347857301
0.05,46,2,50,10,5917381.0,3675526.5000000005,5917381,0,0.6211407546683237
0.05,46,3,50,10,6046883.0,3660275.9999999995,6046883,0,0.6053161604085939
0.05,46,4,50,10,6146882.0,5384494.0,6146882,0,0.8759715901492822
0.05,46,5,50,10,5815996.0,3433346.333333333,5815996,0,0.5903281799597753
0.05,46,6,50,10,5988447.0,2615343.0,5988447,0,0.436731426361459
0.05,46,7,50,10,5983281.0,4496854.0,5983281,0,0.7515699162382646
0.05,46,8,50,10,6195950.0,5376372.25,6195950,0,0.8677236339867171
0.05,46,9,50,10,6045023.0,2627768.0,6045023,0,0.4346994213256095
0.05,47,0,50,10,6428344.0,4998476.0,6428344,0,0.7775682197467964
0.05,47,1,50,10,6158438.0,3856255.0,6158438,0,0.6261742019648489
0.05,47,2,50,10,6243824.0,3899448.5,6243824,0,0.6245288944723618
0.05,47,3,50,10,6177918.0,3714647.9999999995,6177918,0,0.6012782947264758
0.05,47,4,50,10,6388382.0,5472356.0,6388382,0,0.856610641004248
0.05,47,5,50,10,6225376.0,3694223.6666666665,6225376,0,0.5934137418634098
0.05,47,6,50,10,5687881.0,2482675.0,5687881,0,0.43648504601274185
0.05,47,7,50,10,6164251.0,4585570.333333333,6164251,0,0.743897406730085
0.05,47,8,50,10,6038891.0,5307589.0,6038891,0,0.8789012750851108
0.05,47,9,50,10,5984284.0,2519839.0,5984284,0,0.4210761053452677
0.05,48,0,50,10,6128047.0,4734504.666666667,6128047,0,0.7725960108769836
0.05,48,1,50,10,5587070.0,3465400.0000000005,5587070,0,0.620253549713893
0.05,48,2,50,10,6043678.0,3636255.5,6043678,0,0.6016626795802159
0.05,48,3,50,10,6237771.0,3827071.666666667,6237771,0,0.6135319277778339
0.05,48,4,50,10,5954965.0,5148963.75,5954965,0,0.8646505479041439
0.05,48,5,50,10,6399742.0,3885859.3333333335,6399742,0,0.607189998180135
0.05,48,6,50,10,5857461.0,2476706.0,5857461,0,0.4228292770536586
0.05,48,7,50,10,5966055.0,4489896.0,5966055,0,0.7525736856264316
0.05,48,8,50,10,5914768.0,5090211.25,5914768,0,0.8605935600517214
0.05,48,9,50,10,6057149.0,2531322.0,6057149,0,0.41790651014198266
0.05,49,0,50,10,5983135.0,4550811.666666667,5983135,0,0.7606065493535858
0.05,49,1,50,10,5869018.0,3612191.0,5869018,0,0.6154676983440841
0.05,49,2,50,10,6466381.0,4019608.9999999995,6466381,0,0.6216164806868014
0.05,49,3,50,10,6117660.0,3735127.666666667,6117660,0,0.6105484231988484
0.05,49,4,50,10,5833884.0,5071625.25,5839917,0,0.869339405788665
